MLS#,CPR,Photos,Original Price,Region,Sold Price,Sold Ratio,Orig. Ratio,Beds,Living Sq Ft,Land Sq Ft,Year,Days,Condition,Tax,Total Fees,Land.1,Building,Assessed Total,Assessed Ratio,Zoning,Flood Zone,View,Pool,Easements,Stories,SoldDate,ListDate,priceInc,priceDec,largeCPR,aboveOrig,fullBaths,halfBaths,rem5Yrs,Parking2,level,Basement,splitLevel
202029057,0,21,890000,Metro,825000,0.927,1.0788,4,1484,6000,1956,48,4.0,185,0,664300,109700,774000,1.1499,05 - R-5 Residential District,Zone D,0,0,1,1.0,2021-03-09,2020-11-15,0,0,0,1,2,0,0,2,1,0,0
202101043,0,14,799000,Metro,830000,1.0388,0.9627,3,947,3437,1964,13,6.0,207,0,626900,82800,709700,1.1258,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-03-08,2021-01-19,0,0,0,0,2,0,0,2,1,0,0
202028261,0,15,888000,Metro,868000,0.9775,1.023,3,1704,4472,1926,63,4.5,418,0,871200,176500,1047700,0.8476,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-03-05,2020-11-09,0,0,0,1,3,0,0,1,1,1,0
202029694,0,21,1215000,DiamondHd,1150000,1.0222,1.0565,4,1551,4700,1975,44,3.0,291,0,863300,232600,1095900,1.0266,07 - R-3.5 Residential District,Zone X,0,0,0,1.0,2021-03-05,2020-11-20,0,1,0,1,2,0,0,3,1,0,0
202032220,0,25,1388000,Metro,1340000,0.9654,1.0358,4,1687,5300,1964,25,6.0,275,0,831700,153200,984900,1.4093,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-05,2020-12-18,0,0,0,1,3,0,0,2,0,0,0
202100807,0,25,1300000,Metro,1325000,1.0192,0.9811,4,1871,3765,1998,5,5.0,255,0,679300,295400,974700,1.3337,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-03-04,2021-01-14,0,0,0,0,3,0,0,3,1,0,0
202100755,0,15,1395000,HawaiiKai,1445000,1.0358,0.9654,4,1720,7558,1968,7,6.0,292,40,886700,197800,1084500,1.2863,05 - R-5 Residential District,Zone D,0,1,1,1.0,2021-03-04,2021-01-12,0,0,0,0,2,0,0,3,1,0,0
202105248,0,1,1045000,DiamondHd,1045000,1.0,1.0,7,1676,6875,1957,68,4.0,318,0,855000,334700,1189700,0.8784,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-03-03,2020-12-25,0,0,0,0,3,0,0,3,1,0,0
202032129,0,25,975000,DiamondHd,1050000,0.9545,0.9286,3,1460,10035,1962,5,4.0,280,0,908200,190700,1098900,1.001,04 - R-7.5 Residential District,Zone D,1,1,0,1.0,2021-03-03,2021-01-07,1,0,0,0,2,0,0,2,0,0,0
202032121,0,25,1495000,DiamondHd,1495000,1.0,1.0,3,2657,5658,1959,6,5.5,838,0,871600,564900,1436500,1.0407,05 - R-5 Residential District,Zone X,1,0,1,3.0,2021-03-03,2020-12-15,0,0,0,0,3,0,1,1,0,0,0
202101056,0,1,899000,DiamondHd,860000,0.9566,1.0453,4,1742,5942,1938,4,3.0,205,0,780000,64400,844400,1.0647,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-03-02,2021-01-15,0,0,0,1,2,1,0,2,1,0,0
202103813,0,12,917000,DiamondHd,917000,1.0,1.0,4,1536,4964,1972,1,6.0,220,0,544100,208700,752800,1.2181,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-03-02,2021-02-10,0,0,0,0,2,0,0,2,0,0,0
202031618,0,25,1200000,DiamondHd,1125000,0.9375,1.0667,3,1244,7500,1957,39,4.0,255,0,922500,88700,1011200,1.1867,04 - R-7.5 Residential District,Zone D,1,0,0,1.0,2021-03-01,2020-12-05,0,0,0,1,2,0,1,1,1,0,0
202031522,0,24,1500000,Metro,1370000,0.9133,1.0949,3,1368,13865,2002,40,6.0,262,0,625100,272900,898000,1.6704,03 - R10 - Residential District,Zone X,1,1,1,1.0,2021-03-01,2020-12-08,0,0,0,1,2,1,0,2,0,0,1
202105161,0,1,950000,Metro,950000,1.0,1.0,7,3476,5002,1993,51,4.0,286,0,588100,554900,1143000,0.8311,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-02-26,2021-01-06,0,0,0,0,6,0,0,3,1,0,0
202032909,0,25,959000,HawaiiKai,1002500,1.0454,0.9566,3,1540,5798,1970,7,4.5,223,0,752800,150900,763700,1.2557,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-02-26,2021-01-07,0,0,0,0,2,1,0,3,0,0,0
202100503,0,13,998000,DiamondHd,1110000,1.1122,0.8991,4,3106,5231,1950,6,5.0,163,0,593900,105100,699000,1.4278,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-02-26,2021-01-13,0,0,0,0,2,0,1,3,0,0,0
202101066,0,18,1150000,DiamondHd,1130000,0.9826,1.0177,5,1760,4730,1964,5,4.5,506,0,836800,313000,1149800,1.0002,07 - R-3.5 Residential District,Zone X,1,0,1,1.0,2021-02-26,2021-01-16,0,0,0,1,3,0,0,3,1,0,0
202100392,0,23,1200000,Metro,1187500,0.9896,1.0105,4,2388,6000,2011,3,6.0,287,0,671000,410700,1081700,1.1094,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-02-26,2021-01-08,0,0,0,1,3,1,0,3,0,0,0
202103627,0,16,808000,Metro,880000,1.0891,0.9182,3,1179,6336,1956,7,3.5,185,0,699000,75600,774600,1.0431,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-02-25,2021-02-08,0,0,0,0,1,0,0,2,0,1,0
202029176,0,21,845000,Metro,845000,1.0,1.0,3,1224,5000,1999,6,6.0,185,0,603800,171800,775600,1.0895,04 - R-7.5 Residential District,Zone X,1,0,0,1.0,2021-02-25,2021-01-05,0,0,0,0,2,0,1,2,1,0,0
202025643,0,22,978888,Metro,898000,0.9667,1.0901,5,2160,10000,1951,64,4.0,225,0,678000,231800,909800,1.021,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-02-24,2020-10-05,0,1,0,1,2,0,0,3,0,0,0
202100061,0,14,995000,Metro,1080000,1.0854,0.9213,5,2408,6500,1951,7,6.0,253,0,771000,96800,867800,1.1466,05 - R-5 Residential District,Zone X,1,0,0,3.0,2021-02-24,2021-01-05,0,0,0,0,4,0,1,3,0,0,0
202032364,0,2,1250000,Metro,1100000,0.88,1.1364,3,1984,5000,1993,15,6.0,251,0,840000,258900,1098900,1.1375,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-02-24,2020-12-18,0,0,0,1,2,0,0,3,1,0,0
202027472,0,20,1150000,Metro,1135000,0.987,1.0132,3,1291,6118,1952,87,6.0,233,0,742300,60400,802700,1.4327,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-02-23,2020-10-20,0,0,0,1,3,0,1,3,0,0,0
202032518,0,15,1350000,DiamondHd,1291000,0.9938,1.0457,3,1403,7560,1956,19,6.0,417,0,924400,137600,1062000,1.2232,04 - R-7.5 Residential District,Zone D,1,0,0,1.0,2021-02-23,2020-12-22,0,1,0,1,2,0,1,2,1,0,0
202020262,1,19,1350000,DiamondHd,1300000,0.963,1.0385,6,2331,3733,2019,119,6.0,654,0,705200,613300,1318500,1.0239,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-02-23,2020-09-14,0,0,0,1,4,0,0,3,1,0,0
202102146,0,14,1495000,DiamondHd,1425000,0.9532,1.0491,3,1758,11045,1995,3,2.5,327,0,1002700,257600,1260300,1.1862,03 - R10 - Residential District,Zone AE,1,0,1,1.0,2021-02-23,2021-02-01,0,0,0,1,2,1,0,3,1,0,0
202104523,0,1,800000,Metro,800000,1.0,1.0,3,1405,5054,1942,181,4.0,253,0,824400,182600,1007000,0.7944,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-02-22,2020-08-25,0,0,0,0,2,0,0,2,1,0,0
202032744,0,25,1280000,HawaiiKai,1380000,1.0781,0.9275,4,2063,6417,1969,10,5.5,573,0,842200,383400,1225600,1.0444,05 - R-5 Residential District,Zone D,1,1,0,1.0,2021-02-22,2020-12-28,0,0,0,0,3,0,0,3,1,0,0
202011412,0,22,1120000,Metro,1055000,0.9906,1.0616,3,1260,9130,1992,214,5.0,214,0,590600,324900,915500,1.1633,61 - P-1 Restricted Preservatio,Zone X,1,0,0,1.0,2021-02-19,2020-05-22,0,1,0,1,1,1,1,3,0,0,0
202100146,0,25,899000,Metro,980000,1.0901,0.9173,3,1656,10726,1973,8,4.5,227,0,552000,227100,779100,1.1539,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-02-18,2021-01-06,0,0,0,0,2,0,0,2,0,1,0
202029422,0,12,1000000,Metro,900000,0.9,1.1111,6,2214,3883,1932,37,4.5,289,0,853300,136700,990000,1.0101,12 - A-2 Medium Density Apartme,Zone X,1,0,0,2.0,2021-02-17,2020-11-17,0,0,0,1,3,0,0,2,0,0,0
202032788,0,1,850000,Metro,850000,1.0,1.0,6,1540,5000,1942,2,3.0,210,0,660000,200300,860300,0.988,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-02-12,2020-12-27,0,0,0,0,3,0,0,3,1,1,0
202031675,0,21,925000,DiamondHd,981000,1.0605,0.9429,3,1604,5000,1949,2,5.0,210,0,572300,148600,720900,1.2831,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-02-12,2020-12-28,0,0,0,0,2,0,0,2,0,0,0
202031891,0,21,998000,DiamondHd,1080000,0.9818,0.9241,3,966,7516,1958,17,5.5,283,0,913000,55700,968700,1.1355,04 - R-7.5 Residential District,Zone AE,1,0,1,1.0,2021-02-12,2020-12-10,1,0,0,0,1,1,1,2,1,0,0
202031876,0,22,1250000,DiamondHd,1100000,0.88,1.1364,3,1024,4602,1970,19,5.0,271,0,794800,132700,927500,1.3477,07 - R-3.5 Residential District,Zone X,1,0,1,1.0,2021-02-12,2020-12-11,0,0,0,1,2,1,0,2,1,0,0
202100027,0,25,1398000,DiamondHd,1475000,1.0551,0.9478,3,2237,4366,1991,2,5.0,366,550,880900,435500,1316400,1.062,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-02-12,2021-01-02,0,0,0,0,2,1,0,2,1,0,0
202028488,0,12,875000,Metro,840000,0.9767,1.0417,4,1430,5897,1981,37,5.0,212,0,742300,122800,865100,0.9941,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-02-11,2020-11-10,0,1,0,1,2,0,0,3,0,0,0
202020510,0,9,1300000,DiamondHd,1025000,0.9327,1.2683,5,1679,5547,1959,125,5.0,389,0,886000,130200,1016200,1.0815,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-02-10,2020-08-13,0,1,0,1,3,1,0,3,1,0,0
202029192,0,24,1150000,HawaiiKai,1100000,0.9565,1.0455,3,1532,3330,1987,32,5.0,261,63,718500,274500,993000,1.1581,05 - R-5 Residential District,Zone D,1,1,0,2.0,2021-02-10,2020-11-13,0,0,0,1,2,0,0,2,1,0,0
202031974,0,15,1150000,DiamondHd,1200000,1.0435,0.9583,3,2292,10051,1951,9,2.5,559,0,1110000,100600,1210600,0.9499,03 - R10 - Residential District,Zone X,1,0,1,1.0,2021-02-10,2020-12-11,0,0,0,0,2,0,0,1,1,0,0
202027437,0,22,1188888,Metro,988000,0.831,1.2033,6,2112,6458,1967,81,4.0,238,0,726000,230000,956000,1.2436,05 - R-5 Residential District,"Zone AEF,Z",1,0,1,2.0,2021-02-10,2020-10-18,0,0,0,1,2,1,0,2,0,0,0
202029420,0,25,1270000,DiamondHd,1308000,0.9909,0.9709,3,1564,4125,1942,19,6.0,229,0,779300,5800,785100,1.6813,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-02-10,2020-11-20,1,0,0,0,2,0,1,2,0,0,0
202018018,0,25,1430000,DiamondHd,1402500,0.9808,1.0196,4,3140,11440,1959,65,5.0,190,0,977500,280000,1257500,1.1372,03 - R10 - Residential District,Zone D,1,0,0,1.0,2021-02-10,2020-07-24,0,0,0,1,4,0,0,3,1,0,0
202030046,0,25,899000,DiamondHd,880000,0.9789,1.0216,3,1060,5163,1949,10,3.0,173,0,691100,40500,731600,1.2288,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-02-09,2020-11-25,0,0,0,1,1,0,0,1,1,0,0
202032157,0,24,930000,DiamondHd,940000,1.0108,0.9894,6,1696,5000,1949,9,4.5,206,0,590000,117000,707000,1.3154,05 - R-5 Residential District,Zone X,0,0,1,2.0,2021-02-08,2020-12-15,0,0,0,0,3,0,0,2,1,0,0
202100270,0,8,1100000,Metro,1110000,1.0091,0.991,5,1800,5000,1942,3,1.5,330,0,1050000,82300,1132300,0.9715,12 - A-2 Medium Density Apartme,Zone AO,0,0,1,2.0,2021-02-08,2021-01-07,0,0,0,0,2,0,0,3,1,0,0
202030382,0,6,1380000,DiamondHd,1425000,1.0326,0.9684,6,2055,9950,1978,24,4.0,374,0,1033400,249300,1282700,1.0759,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-02-08,2020-12-11,0,0,0,0,4,0,0,3,1,0,0
202029081,0,25,1600000,DiamondHd,1450000,0.9667,1.1034,4,1514,11000,1959,7,4.0,918,0,1380600,239700,1620300,0.9258,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-02-08,2020-11-13,0,1,0,1,3,0,0,3,1,0,0
202029563,0,1,840000,HawaiiKai,850000,1.0119,0.9882,3,1140,7342,1983,17,5.5,218,0,569500,176300,745800,1.1263,05 - R-5 Residential District,Zone D,1,0,1,,2021-02-05,2020-11-21,0,0,0,0,2,0,0,2,0,0,1
202009474,0,19,988000,DiamondHd,930000,1.0109,1.0624,3,1632,6494,1954,213,5.5,169,0,500000,80200,580200,1.5857,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-02-05,2020-05-08,0,1,0,1,2,1,1,2,0,0,0
202023390,0,20,1150000,DiamondHd,998500,0.8683,1.1517,5,2208,5000,1967,38,4.0,1,0,830000,201900,1031900,1.1144,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-02-05,2020-09-08,0,0,0,1,4,1,0,3,1,0,0
202029763,0,21,1399000,Metro,1399000,1.0,1.0,5,2281,3938,2020,4,6.0,254,0,795400,75200,870600,1.6069,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-02-05,2020-11-21,0,0,0,0,3,1,0,2,1,0,0
202031922,0,25,1399000,Metro,1380000,0.9864,1.0138,3,2500,10022,1939,3,6.0,368,0,1093800,167900,1261700,1.1088,03 - R10 - Residential District,Zone X,1,1,1,,2021-02-05,2020-12-14,0,0,0,1,2,0,0,2,0,0,1
202017720,0,8,1750000,Metro,1300000,0.9286,1.3462,3,1375,28434,1967,125,4.0,480,0,1508600,136700,1645300,0.8509,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-02-05,2020-07-21,0,1,0,1,2,1,0,3,0,0,0
202027731,0,22,850000,Metro,825000,0.9706,1.0303,3,1280,5025,1951,31,3.0,237,0,720900,232500,953400,0.8915,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-02-04,2020-10-23,0,0,0,1,1,1,0,1,0,1,0
202029663,0,24,1149000,DiamondHd,1087000,0.9891,1.057,6,2109,5310,1961,23,5.0,287,0,705200,278600,983800,1.1171,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-02-04,2020-11-19,0,1,0,1,3,1,1,3,1,0,1
201913722,0,20,1499000,Metro,1185000,0.7905,1.265,6,2496,15660,1975,593,3.0,400,0,1216600,295000,1511600,0.9917,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-02-04,2019-05-08,0,0,0,1,3,0,0,3,0,0,0
202032462,0,4,870000,Metro,850000,0.977,1.0235,4,1360,2678,1923,0,6.0,166,0,506800,60000,566800,1.5349,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-02-03,2020-12-21,0,0,0,1,2,0,1,3,1,0,0
202028154,1,25,1368000,DiamondHd,1325000,0.9686,1.0325,5,2624,3583,2020,45,6.0,1,0,1,1,1,1368000.0,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-02-03,2020-11-13,0,0,0,1,4,0,0,3,1,0,0
202031572,0,18,1500000,Metro,1420000,0.9467,1.0563,5,1412,7935,1939,8,4.0,475,0,1573500,123000,1696500,0.8842,12 - A-2 Medium Density Apartme,Zone X,1,0,1,2.0,2021-02-03,2020-12-04,0,0,0,1,2,1,1,3,0,0,0
202030178,0,25,1395000,DiamondHd,1470000,1.0538,0.949,3,4054,7500,1977,11,6.0,336,0,773600,518600,1292200,1.0796,04 - R-7.5 Residential District,Zone D,1,0,1,2.0,2021-02-02,2020-12-04,0,0,0,0,3,1,0,2,0,0,1
202027315,0,8,849000,DiamondHd,810000,0.9818,1.0481,2,660,2651,1939,46,4.0,177,0,680900,63800,744700,1.1078,07 - R-3.5 Residential District,Zone X,1,0,0,1.0,2021-01-29,2020-10-16,0,1,0,1,1,0,0,2,1,0,0
202030320,0,25,795000,DiamondHd,853000,0.9861,0.932,3,1152,5022,1955,7,4.5,159,0,588600,97700,686300,1.2604,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-01-29,2020-12-03,1,0,0,0,1,0,0,2,0,0,0
202000515,0,21,928888,Metro,860000,0.9685,1.0801,6,1821,3195,1960,224,6.0,254,0,691400,180600,872000,1.0183,33 - BMX-3 Community Business M,Zone X,1,0,1,2.0,2021-01-29,2020-01-08,0,1,0,1,4,0,1,3,1,0,1
202029512,0,25,1025000,HawaiiKai,1100000,1.0732,0.9318,4,1972,5640,1965,3,6.0,294,0,732700,276100,1008800,1.0161,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-01-29,2020-11-23,0,0,0,0,3,0,0,2,1,0,0
202023663,0,19,1199000,Metro,1030000,0.981,1.1641,4,1890,3574,1936,56,4.0,275,0,868200,214500,1082700,0.9698,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2021-01-29,2020-09-23,0,1,0,1,1,1,0,2,1,0,0
202030183,0,25,1199888,Metro,1260000,1.0501,0.9523,2,1580,5500,1937,14,4.5,363,0,1040000,302600,1342600,0.8937,04 - R-7.5 Residential District,Zone X,1,0,0,2.0,2021-01-29,2020-11-30,0,0,0,0,2,1,0,3,1,0,0
202029493,0,25,1195000,DiamondHd,1220000,1.0209,0.9795,4,1821,4530,1985,15,5.0,286,0,791000,328300,1119300,1.0676,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-01-28,2020-12-01,0,0,0,0,2,0,1,2,1,0,0
201933666,0,7,850000,Metro,907000,1.0249,0.9372,10,3008,5032,1977,34,2.0,403,0,641000,390600,1031600,0.8579,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-01-27,2019-12-04,1,0,0,0,4,0,0,3,1,0,0
202030158,1,25,1060000,DiamondHd,1075000,1.0142,0.986,3,1559,2732,2017,11,6.0,279,0,623300,334800,958100,1.1064,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-27,2020-11-30,0,0,0,0,2,0,0,2,0,0,0
202028898,0,25,1170000,Metro,1100000,0.9402,1.0636,3,1784,5016,1938,40,6.0,239,0,774200,184700,958900,1.2201,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-27,2020-11-09,0,0,0,1,2,0,1,3,0,0,0
202029236,0,17,800000,Metro,810000,1.0125,0.9877,4,1248,6046,1951,8,4.0,234,0,685300,116400,801700,0.9979,05 - R-5 Residential District,Zone X,0,0,0,1.0,2021-01-22,2020-11-13,0,0,0,0,1,0,0,2,1,0,0
202032586,0,23,890000,DiamondHd,915000,1.0281,0.9727,3,1178,9100,1982,5,4.0,210,0,644100,119300,763400,1.1658,04 - R-7.5 Residential District,Zone D,1,0,0,1.0,2021-01-22,2020-12-23,0,0,0,0,2,0,0,3,0,0,0
202020814,0,25,1035000,Metro,950000,1.0001,1.0895,3,2120,6357,1951,103,6.0,260,0,768900,264000,1032900,0.9196,05 - R-5 Residential District,Zone D,1,0,0,1.0,2021-01-22,2020-08-20,0,1,0,1,2,0,0,3,0,1,0
202024413,0,24,1194900,Metro,1160000,0.9708,1.0301,5,2484,7330,1971,81,5.5,288,0,801400,284800,1086200,1.1001,05 - R-5 Residential District,Zone X,1,0,0,3.0,2021-01-22,2020-09-21,0,0,0,1,3,1,0,3,0,0,0
202027354,0,25,1235000,DiamondHd,1230000,0.996,1.0041,3,968,6195,1937,12,6.0,277,0,906100,141900,1048000,1.1784,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-01-22,2020-10-27,0,0,0,1,2,0,0,2,0,0,0
202011690,0,22,1188000,DiamondHd,985000,0.9053,1.2061,4,1880,5062,1961,174,6.0,232,0,600700,159400,760100,1.4314,05 - R-5 Residential District,Zone X,1,0,0,,2021-01-21,2020-05-25,0,1,0,1,2,1,0,2,0,0,1
202028024,0,24,1250000,Metro,1215000,0.972,1.0288,4,1874,10234,1966,10,4.5,283,0,797000,172200,969200,1.2897,03 - R10 - Residential District,Zone X,1,0,0,2.0,2021-01-21,2020-10-27,0,0,0,1,3,0,1,3,0,0,0
202025047,0,24,1488000,HawaiiKai,1488000,1.0,1.0,3,2403,11900,2000,12,6.0,406,110,870300,567400,1437700,1.035,03 - R10 - Residential District,Zone D,1,0,1,1.0,2021-01-19,2020-10-01,0,0,0,0,3,0,0,2,0,1,0
202028996,1,16,925000,DiamondHd,935000,1.0108,0.9893,4,2042,6842,1948,7,2.5,219,0,778800,113900,892700,1.0362,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-15,2020-11-11,0,0,0,0,3,0,0,2,0,0,0
202031568,0,16,1190000,Metro,1190000,1.0,1.0,3,1080,10002,1957,11,3.0,534,0,1047700,133900,1181600,1.0071,03 - R10 - Residential District,Zone X,1,0,1,1.0,2021-01-15,2020-12-01,0,0,0,0,1,1,0,2,1,0,0
202029177,0,4,1199000,Metro,1199000,1.0,1.0,3,2076,9555,1926,1,3.0,251,0,917300,82800,1000100,1.1989,03 - R10 - Residential District,Zone X,1,0,1,2.0,2021-01-15,2020-12-01,0,0,0,0,3,0,0,3,1,1,0
202030297,0,19,1288000,HawaiiKai,1275000,0.9899,1.0102,4,1693,8085,1974,6,4.0,257,67,860000,229300,1089300,1.1824,05 - R-5 Residential District,Zone D,1,0,1,2.0,2021-01-15,2020-12-11,0,0,0,1,2,0,0,2,0,0,1
202029270,0,22,799000,Metro,865000,1.0826,0.9237,3,1210,6002,1970,7,3.5,212,0,697100,130600,827700,0.9653,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-14,2020-11-17,0,0,0,0,2,0,0,2,0,0,0
202029569,0,25,915000,Metro,970000,1.0601,0.9433,3,1220,6000,1965,14,5.5,240,0,653800,168300,822100,1.113,05 - R-5 Residential District,Zone X,0,0,1,1.0,2021-01-14,2020-11-25,0,0,0,0,2,0,0,2,0,0,0
202029036,0,25,995000,DiamondHd,1010000,1.0151,0.9851,6,3149,6000,1948,16,3.0,274,0,787300,150900,938200,1.0605,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-14,2020-11-11,0,0,0,0,4,0,0,3,1,1,0
202029415,0,25,1350000,Metro,1300000,1.0277,1.0385,4,2556,5000,1923,30,5.5,330,0,776000,456900,1232900,1.026,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-14,2020-11-16,0,1,0,1,3,1,0,2,0,0,0
202027171,0,18,1338000,HawaiiKai,1300000,0.9716,1.0292,3,1658,10815,1995,71,6.0,331,110,872400,403900,1276300,1.0483,03 - R10 - Residential District,Zone D,1,0,1,2.0,2021-01-14,2020-10-13,0,0,0,1,2,1,1,3,0,0,0
202103466,0,1,850000,HawaiiKai,850000,1.0,1.0,4,1696,6000,1968,65,3.0,248,0,756000,94300,850300,0.9996,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-01-13,2020-11-09,0,0,0,0,2,0,0,3,1,0,1
202024060,0,23,899800,Metro,910000,1.0113,0.9888,9,3172,5000,1976,21,4.0,263,0,600000,301700,901700,0.9979,07 - R-3.5 Residential District,Zone D,1,0,1,2.0,2021-01-13,2020-11-03,0,0,0,0,4,1,0,3,0,0,0
202023819,0,21,1249000,DiamondHd,1180000,0.9555,1.0585,4,1840,5004,1948,59,6.0,246,0,780300,61400,841700,1.4673,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-01-13,2020-09-14,0,1,0,1,3,0,1,1,0,0,0
202029237,0,23,1275000,HawaiiKai,1275000,1.0,1.0,4,1925,13708,1965,0,5.0,891,0,1343400,246800,1590200,0.8018,03 - R10 - Residential District,Zone AE,0,0,0,1.0,2021-01-13,2020-11-13,0,0,0,0,2,1,1,3,1,0,0
202028793,0,25,1438000,Metro,1450000,1.0083,0.9917,8,2316,3514,1937,8,6.0,129,0,796500,86300,882800,1.6289,12 - A-2 Medium Density Apartme,Zone X,1,0,0,2.0,2021-01-13,2020-11-12,0,0,0,0,7,1,1,2,0,0,0
202027698,0,21,995000,Metro,1020000,1.0251,0.9755,5,2376,6692,1977,20,5.0,286,0,698300,282700,981000,1.0143,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-11,2020-10-23,0,0,0,0,3,1,0,3,0,0,0
202028897,0,13,1150000,Metro,1153000,1.0026,0.9974,7,3620,5145,1975,9,3.5,429,0,846100,379300,1225400,0.9385,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-01-11,2020-11-14,0,0,0,0,3,0,0,2,1,0,0
202031504,0,19,998500,DiamondHd,985000,0.9865,1.0137,3,926,5000,1947,10,4.0,290,0,860000,133800,993800,1.0047,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-01-08,2020-12-04,0,0,0,1,1,1,0,3,1,0,0
202029058,0,5,999000,DiamondHd,980000,0.981,1.0194,3,1504,7670,1949,12,4.0,226,0,863600,76900,940500,1.0622,04 - R-7.5 Residential District,Zone AE,1,0,0,1.0,2021-01-08,2020-11-11,0,0,0,1,2,0,0,2,1,0,0
202030323,0,25,1186000,DiamondHd,1243500,1.0485,0.9538,4,1449,3341,1929,7,5.0,95,0,692300,219600,911900,1.3006,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-01-08,2020-12-02,0,0,0,0,2,1,1,1,0,0,0
202023437,0,24,1325000,HawaiiKai,1235000,0.9321,1.0729,6,3082,10308,1974,52,4.0,527,0,853600,319600,1173200,1.1294,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-01-08,2020-09-09,0,0,0,1,4,0,0,2,0,0,1
202015415,1,23,1295000,Metro,1245000,1.0,1.0402,5,2216,3224,2019,70,6.0,864,0,1015900,542400,1558300,0.7989,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-07,2020-07-02,0,1,0,1,3,0,0,3,1,0,0
202028390,0,12,915000,DiamondHd,835000,0.9653,1.0958,3,912,5323,1957,17,4.0,225,0,867100,42500,909600,0.951,05 - R-5 Residential District,Zone X,1,0,1,1.0,2021-01-06,2020-11-02,0,1,0,1,1,0,0,1,0,0,0
202029378,0,25,865000,HawaiiKai,901000,1.0416,0.96,3,1274,7682,1969,5,5.0,207,0,675900,125600,801500,1.0792,05 - R-5 Residential District,Zone D,1,0,1,1.0,2021-01-06,2020-11-26,0,0,0,0,1,1,0,2,0,0,0
202018299,0,20,1150000,DiamondHd,1035000,0.9857,1.1111,4,2112,6000,1959,55,4.0,278,0,855800,95900,951700,1.1033,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-06,2020-07-29,0,1,0,1,3,0,0,2,0,0,0
202027824,0,25,1295000,Metro,1250000,0.9653,1.036,6,3584,5104,2020,18,6.0,228,0,706700,74500,781200,1.6577,05 - R-5 Residential District,Zone X,0,0,0,2.0,2021-01-06,2020-10-23,0,0,0,1,4,0,0,3,1,0,0
